id,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,tagTPL
1315048,40638,80,6,3134555,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6380491010685727,3134555.0,0.0,3134555.0,3134555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.3190245505342863,0.3190245505342863,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,372,0,0,20,0.0,0.0,0.0,0.0,1642538387242808.0,0.0,1642538387242808.0,1642538387242808.0,4
1363288,443,45020,6,258,4,1,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,120155.03875968992,19379.844961240316,64.5,48.05899152777414,130.0,27.0,258.0,86.0,51.068581339214816,130.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,20,15503.87596899225,3875.9689922480634,0.0,31.0,5.166666666666667,12.655697004379752,160.16666666666666,1,0,1,1,4,0,0,0,0.0,6.2,7.75,0.0,0,0,0,0,0,0,0,6,0,0,1128,0,1,20,0.0,0.0,0.0,0.0,1642477311164777.0,0.0,1642477311164777.0,1642477311164777.0,4
1350394,80,45488,6,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117647.0588235294,17.0,0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,117647.0588235294,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,948,0,0,20,0.0,0.0,0.0,0.0,1642551821530418.0,0.0,1642551821530418.0,1642551821530418.0,4
1404675,443,38714,6,7748409,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5162350103098585,2582803.0,4473461.1515216045,7748311.0,24.0,7748409.0,3874204.5,5478813.954377763,7748311.0,98.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,0.3871762577323938,0.1290587525774646,0.0,0.0,0.0,0.0,0.0,1,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,62,2450,0,20,98.0,0.0,98.0,98.0,821080080042665.0,1161182574032956.8,1642160152337019.0,7748311.0,1
1403079,38100,80,6,16559579,21,19,1187.0,21498.0,1187.0,0.0,56.523809523809526,259.0246357101229,1412.0,0.0,1131.4736842105265,548.5203701698125,1369.9019763727083,2.4155203462600108,424604.58974358975,2404398.9627155834,15012852.0,23.0,16559579.0,827978.9500000001,3348383.7863990674,15012982.0,115.0,15447111.0,858172.8333333334,3533559.044918481,15012916.0,283.0,0,0,0,0,440,400,1.2681481817865057,1.147372164473505,0.0,1412.0,553.2926829268293,681.8667114584214,464942.212195122,1,2,0,3,39,0,0,0,0.0,567.125,56.523809523809526,1131.4736842105262,0,0,0,22685,17,58517,0,29,0,537,65535,1004,1,20,451635.0,0.0,451635.0,451635.0,821191788267310.5,1161340543045666.5,1642383561521769.0,15012852.0,4
1400747,80,41734,6,3046585,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984709108723374,1523292.5,2153945.5433368087,3046362.0,223.0,3046585.0,3046585.0,0.0,3046585.0,3046585.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,0.6564727391489159,0.3282363695744579,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,948,348,0,20,0.0,0.0,0.0,0.0,1642444423402857.0,0.0,1642444423402857.0,1642444423402857.0,4
1362869,443,41712,6,156,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,198717.94871794872,25641.02564102564,52.0,21.79449471770337,67.0,27.0,156.0,78.0,22.62741699796952,94.0,62.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,19230.76923076923,6410.25641025641,0.0,31.0,6.2,13.863621460498695,192.2,1,0,1,1,3,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,0,7,0,0,1040,0,1,20,0.0,0.0,0.0,0.0,1642477252384224.0,0.0,1642477252384224.0,1642477252384224.0,4
1407871,80,46056,6,159,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12578.61635220126,159.0,0.0,159.0,159.0,159.0,159.0,0.0,159.0,159.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,12578.61635220126,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,948,0,0,20,0.0,0.0,0.0,0.0,1642569538674754.0,0.0,1642569538674754.0,1642569538674754.0,4
1339044,80,42766,6,129,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15503.87596899225,129.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,7751.937984496125,7751.937984496125,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,22,486,0,20,0.0,0.0,0.0,0.0,1642573172872140.0,0.0,1642573172872140.0,1642573172872140.0,3
1408249,37228,443,6,7506459,21,15,2782.0,14403.0,1238.0,0.0,132.47619047619048,370.0995297278313,1412.0,0.0,960.2,590.8651284345692,2289.361735007145,4.795869796930883,214470.25714285715,1091283.3527371057,6435314.0,6.0,7506459.0,375322.95,1437912.3309990435,6435314.0,19.0,1059903.0,75707.35714285714,234001.2870002764,878823.0,20.0,0,0,0,0,440,312,2.7975907148763484,1.9982790820545344,0.0,1412.0,464.4594594594594,620.1198179292358,384548.5885885885,1,2,0,9,35,0,0,0,0.0,477.3611111111111,132.47619047619048,960.2,0,0,0,17154,17,16200,0,77,0,400,65535,28,5,20,1070912.0,0.0,1070912.0,1070912.0,821284798044540.0,1161472090864528.5,1642569589653766.0,6435314.0,1
