id,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,tagTPL
1303196,49932,80,6,46344,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.15553253927153,46344.0,0.0,46344.0,46344.0,46344.0,46344.0,0.0,46344.0,46344.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,43.15553253927153,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,349,0,0,20,0.0,0.0,0.0,0.0,1642525481304990.0,0.0,1642525481304990.0,1642525481304990.0,2
1338881,39956,443,6,1647155,78,75,617.0,96994.0,309.0,0.0,7.910256410256414,41.72675055191466,1412.0,0.0,1293.253333333333,374.6762960834951,59260.36104677459,92.88743318024108,10836.546052631578,78596.8403008838,875164.0,26.0,1647155.0,21391.62337662337,109788.5739555134,875164.0,79.0,366537.0,4953.202702702705,16522.598032781323,102071.0,112.0,0,0,0,0,2064,1524,47.35437769973075,45.533055480510335,0.0,1412.0,633.8376623376622,695.9055084867573,484284.4767422122,1,3,0,8,152,0,0,0,0.0,637.9803921568628,7.910256410256411,1293.253333333333,0,0,0,97611,76,78704,0,4,0,633,65535,22,4,20,0.0,0.0,0.0,0.0,1642573176895890.0,0.0,1642573176895890.0,1642573176895890.0,3
1348325,44836,443,6,9042851,12,9,7788.0,941.0,2824.0,0.0,649.0,1094.4810310246255,785.0,0.0,104.55555555555556,260.3301322893256,965.2929148119326,2.322276459050359,452142.55,1929126.420804791,8645806.0,26.0,9042851.0,822077.3636363636,2595882.939017832,8645806.0,26.0,335867.0,41983.375,67703.9504290291,179418.0,58.0,0,0,0,0,260,204,1.327015119457348,0.995261339593011,0.0,2824.0,396.7727272727273,856.5801289523458,733729.5173160174,1,2,0,6,20,0,0,0,0.0,415.6666666666667,649.0,104.55555555555556,0,0,0,8698,8,26002,0,370,0,44,65535,93,7,20,396864.0,0.0,396864.0,396864.0,821124597456230.0,1161245529893732.5,1642249186266654.0,8645806.0,1
1402981,49328,443,6,865447,16,13,2283.0,8688.0,989.0,0.0,142.68750000000003,333.9518365972355,1412.0,0.0,668.3076923076923,635.9140907144854,12676.686151780525,33.50869550648393,30908.82142857143,81615.1244984216,377799.0,49.0,865447.0,57696.46666666666,110361.94756725748,393986.0,432.0,479522.0,39960.16666666666,71883.58252547635,234637.0,506.0,0,0,0,0,352,284,18.487556141508374,15.021139364975555,0.0,1412.0,365.69999999999993,546.0016515069125,298117.8034482759,1,2,0,10,28,0,0,0,0.0,378.3103448275862,142.6875,668.3076923076923,0,0,0,10971,14,12815,0,78,0,299,65535,252,5,20,0.0,0.0,0.0,0.0,1642383541911639.0,0.0,1642383541911639.0,1642383541911639.0,0
1358429,47274,80,6,18202,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.8780353807274,18202.0,0.0,18202.0,18202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,54.9390176903637,54.9390176903637,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,347,83,0,20,0.0,0.0,0.0,0.0,1642584958236231.0,0.0,1642584958236231.0,1642584958236231.0,2
1299231,39856,443,6,212647,6,7,1356.0,382.0,788.0,0.0,226.0,341.8707358052163,195.0,0.0,54.57142857142857,84.13849127650028,8173.169619134058,61.13418012010515,17720.583333333332,29617.80993210407,81543.0,49.0,107972.0,21594.4,34110.036342695385,81610.0,407.0,201366.0,33561.0,36418.41506161409,81999.0,198.0,0,0,0,0,140,152,28.21577544004853,32.91840468005662,0.0,788.0,124.14285714285715,238.32681412226853,56799.670329670334,1,2,0,6,12,0,0,0,1.0,133.69230769230768,226.0,54.57142857142857,0,0,0,1738,6,8663,0,104,0,29,65535,249,3,20,0.0,0.0,0.0,0.0,1642429296165377.0,0.0,1642429296165377.0,1642429296165377.0,0
1306679,48218,443,6,202911,8,8,1214.0,3270.0,888.0,0.0,151.75,307.10526348003685,1412.0,0.0,408.75,623.8376047841755,22098.35839358142,78.85230470501845,13527.399999999998,19880.123040723007,51636.0,34.0,159468.0,22781.14285714285,25378.880848903824,55621.0,1574.0,161957.0,23136.714285714286,26422.32336311025,56759.0,1064.0,0,0,0,0,180,172,39.42615235250923,39.42615235250923,0.0,1412.0,263.76470588235287,482.346158040541,232657.81617647057,1,2,0,7,15,0,0,0,1.0,280.25,151.75,408.75,0,0,0,4484,9,28590,0,75,0,204,65535,83,3,20,0.0,0.0,0.0,0.0,1642063765549794.0,0.0,1642063765549794.0,1642063765549794.0,3
1313425,80,40812,6,146,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13698.6301369863,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,6849.315068493151,6849.315068493151,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,157,347,0,20,0.0,0.0,0.0,0.0,1642484100343539.0,0.0,1642484100343539.0,1642484100343539.0,0
1344272,42026,443,6,645,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.77519379845,645.0,0.0,645.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1550.387596899225,1550.387596899225,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,595,797,0,20,0.0,0.0,0.0,0.0,1642450339094406.0,0.0,1642450339094406.0,1642450339094406.0,1
1365608,42390,443,6,61266901,211,209,1169.0,283826.0,447.0,0.0,5.540284360189574,45.50847161232931,1412.0,0.0,1358.0191387559807,239.97906482654705,4651.696027517371,6.8552512554862215,146221.72076372316,2928659.672757995,59944074.0,4.0,1322827.0,6299.176190476191,64300.59426226767,927002.0,15.0,61215981.0,294307.6009615385,4156494.669305059,59944127.0,13.0,0,0,0,0,4392,4192,3.4439476545418874,3.411303600944334,0.0,1412.0,676.9477434679337,698.5265425136589,487939.3305960865,1,2,0,13,419,0,0,0,0.0,678.5595238095239,5.540284360189573,1358.0191387559807,0,0,0,284995,210,224212,0,2,0,675,65535,330,4,20,1322827.0,0.0,1322827.0,1322827.0,821265106770109.0,1161444167524353.5,1642530153596144.0,59944074.0,1
