id,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,tagTPL
1326842,42204,443,6,959099,13,11,569.0,6271.0,275.0,0.0,43.76923076923077,88.06735475963256,1412.0,0.0,570.0909090909091,653.2320345092477,7131.693391401722,25.02348558386569,41699.95652173913,181934.4092179872,875413.0,15.0,959099.0,79924.91666666667,250748.65322123896,875413.0,98.0,35723.0,3572.3,4780.07008433047,13160.0,54.0,0,0,0,0,292,232,13.554388024593916,11.469097559271775,0.0,1412.0,273.6000000000001,503.6827705345234,253696.3333333333,1,2,0,8,23,0,0,0,0.0,285.0,43.76923076923077,570.0909090909091,0,0,0,6840,11,7210,0,23,0,261,65535,565,4,20,0.0,0.0,0.0,0.0,1642547616742636.0,0.0,1642547616742636.0,1642547616742636.0,4
1313969,41146,80,6,623175,5,4,2125.0,547.0,2125.0,0.0,425.0,950.3288904374108,547.0,0.0,136.75,273.5,4287.720142817026,14.442171139728003,77896.875,206199.46152239345,587988.0,47.0,623175.0,155793.75,288216.27628382936,587988.0,2488.0,22226.0,7408.666666666667,9839.935433392504,18592.0,78.0,0,0,0,0,120,92,8.023428410960003,6.418742728768002,0.0,2125.0,267.20000000000005,675.0206251992931,455652.8444444445,1,2,0,2,8,0,0,0,0.0,296.8888888888889,425.0,136.75,0,0,0,0,0,0,0,236,0,60,65535,157,1,20,0.0,0.0,0.0,0.0,1642484121558099.0,0.0,1642484121558099.0,1642484121558099.0,0
1400747,80,41734,6,3046585,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984709108723374,1523292.5,2153945.5433368087,3046362.0,223.0,3046585.0,3046585.0,0.0,3046585.0,3046585.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,0.6564727391489159,0.3282363695744579,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,948,348,0,20,0.0,0.0,0.0,0.0,1642444423402857.0,0.0,1642444423402857.0,1642444423402857.0,4
1297792,43836,80,6,71921,5,5,1438.0,776.0,1000.0,0.0,287.6,441.0995352525323,776.0,0.0,155.2,347.0377501079674,30783.776643817524,139.04144825572504,7991.222222222223,8382.208685331358,24595.0,36.0,71659.0,17914.75,11504.11614379827,26545.0,1403.0,47326.0,11831.5,9944.038364769114,23913.0,298.0,0,0,0,0,120,112,69.52072412786252,69.52072412786252,0.0,1000.0,201.27272727272728,367.2059615281568,134840.21818181817,1,2,0,3,9,0,0,0,1.0,221.4,287.6,155.2,0,0,0,0,0,0,0,143,0,77,65535,65,2,20,0.0,0.0,0.0,0.0,1642430812529498.0,0.0,1642430812529498.0,1642430812529498.0,2
1319838,44720,443,6,2179010,87,84,529.0,109517.0,224.0,0.0,6.080459770114944,32.2292725497874,1412.0,0.0,1303.7738095238094,359.60133049831165,50502.75124942061,78.47600515830584,12817.705882352942,142677.9745581204,1859616.0,14.0,2179010.0,25337.325581395344,200390.20556876715,1859616.0,38.0,279115.0,3362.8313253012057,11431.127334691604,76119.0,56.0,0,0,0,0,1760,1692,39.9263885893135,38.54961656899234,0.0,1412.0,639.8023255813947,697.5447554404759,486568.6858425133,1,2,0,8,170,0,0,0,0.0,643.5438596491229,6.080459770114943,1303.7738095238096,0,0,0,110015,83,395929,0,3,0,640,65535,5475,4,20,0.0,0.0,0.0,0.0,1642453157951958.0,0.0,1642453157951958.0,1642453157951958.0,1
1357058,46462,443,6,175,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,177142.85714285713,11428.57142857143,175.0,0.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,11428.57142857143,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,351,0,0,20,0.0,0.0,0.0,0.0,1642222172123869.0,0.0,1642222172123869.0,1642222172123869.0,2
1339033,47640,443,6,60396074,31,32,9251.0,22647.0,2824.0,0.0,298.4193548387096,845.460141942187,1412.0,0.0,707.71875,673.4344441776338,528.1469123307585,1.0431141600362963,974130.2258064516,5300983.346613351,29783122.0,20.0,60396074.0,2013202.4666666663,7546154.001595679,29783122.0,63.0,60380785.0,1947767.258064516,7436977.176834432,29838387.0,64.0,0,0,0,0,652,652,0.5132783962083364,0.52983576382796,0.0,2824.0,498.40625,780.6513299853763,609416.4990079368,0,2,0,17,62,0,0,0,1.0,506.3174603174603,298.4193548387097,707.71875,0,0,0,10632,10,40118,0,146,0,359,65535,254,10,20,255257.5,18819.64698127996,268565.0,241950.0,547524436984443.0,948340091675089.0,1642573251408297.0,29761910.0,3
1362913,41016,443,6,316215,8,8,809.0,1118.0,517.0,0.0,101.125,187.5255696850813,931.0,0.0,139.74999999999997,324.2171891098399,6093.955062220324,50.59848520784909,21081.000000000004,42082.99288820332,121587.0,6.0,316209.0,45172.71428571429,53697.50611749205,121974.0,28.0,299715.0,42816.42857142857,55674.91081824064,121674.0,19.0,0,0,0,0,180,172,25.299242603924544,25.299242603924544,0.0,931.0,113.3529411764706,250.1996555694249,62599.86764705883,1,2,0,6,15,0,0,0,1.0,120.4375,101.125,139.75,0,0,0,1927,6,6460,0,50,0,69,65535,83,3,20,0.0,0.0,0.0,0.0,1642477263343305.0,0.0,1642477263343305.0,1642477263343305.0,0
1336812,41956,443,6,9513547,282,278,979.0,315865.0,336.0,0.0,3.47163120567376,30.7378001751472,1412.0,0.0,1136.2050359712234,495.4069738324644,33304.50777191724,58.86342917105471,17018.86762075134,144889.5422443777,3258655.0,6.0,9513547.0,33856.03914590746,203175.5544853353,3258655.0,20.0,6220323.0,22456.03971119131,66468.24670174086,422817.0,24.0,0,0,0,0,7748,5584,29.64194111828112,29.221488052773584,0.0,1412.0,564.7843137254896,665.7318058534759,443198.83732493,1,2,0,10,559,0,0,0,0.0,565.7928571428571,3.471631205673759,1136.205035971223,0,0,0,316813,279,50940,0,1,0,564,65535,22,5,20,0.0,0.0,0.0,0.0,1642407031715976.0,0.0,1642407031715976.0,1642407031715976.0,3
1309845,44570,80,6,3061561,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6532615224717064,3061561.0,0.0,3061561.0,3061561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.3266307612358532,0.3266307612358532,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,348,0,0,20,0.0,0.0,0.0,0.0,1642546942869709.0,0.0,1642546942869709.0,1642546942869709.0,4
