id,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,tagTPL
1348575,443,42924,6,3987,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.4454477050414,1993.5,2602.8600615476817,3834.0,153.0,3987.0,3987.0,0.0,3987.0,3987.0,0,0,0,0,0,0,0,0,0,40,20,501.6302984700276,250.8151492350138,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,132,994,0,20,0,0,0,0,1.642249202110288E15,0.0,1.642249202110288E15,1.642249202110288E15,com.bytedance.sdk
1407773,443,45148,6,161,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,18633.540372670806,80.5,26.16295090390226,99.0,62.0,161.0,80.5,26.16295090390226,99.0,62.0,0,0,0,0,0,0,0,0,0,60,0,18633.540372670806,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,565,0,0,20,0,0,0,0,1.642541597809428E15,0.0,1.642541597809428E15,1.642541597809428E15,com.bytedance.sdk
1344161,43458,443,6,59943,11,8,3291.0,4917.0,2824.0,0.0,299.1818181818182,840.1775786322578,1412.0,0.0,614.625,661.9471143096382,136930.0835794004,316.9677860634269,3330.166666666667,5292.355710889834,16604.0,25.0,59943.0,5994.3,7138.408693664,16803.0,184.0,41500.0,5928.571428571428,6087.730197075175,13328.0,195.0,0,0,0,0,240,172,183.5076656156682,133.4601204477587,0.0,2824.0,410.4,752.6918989446094,566545.0947368421,1,2,0,7,18,0,0,0,0.0,432.0,299.1818181818182,614.625,0,0,0,8208,10,193776,0,173,0,258,65535,83,5,20,0,0,0,0,1.642450284669519E15,0.0,1.642450284669519E15,1.642450284669519E15,com.umeng.commonsdk
1358501,47294,80,6,75724,4,5,1431.0,483.0,1431.0,0.0,357.75,715.5,483.0,0.0,96.6,216.0041666264797,25276.0023242301,118.85267550578416,9465.5,19915.31339016716,56811.0,34.0,75690.0,25230.0,28603.7313475008,56997.0,1516.0,18913.0,4728.25,8792.936800826748,17915.0,120.0,0,0,0,0,100,112,52.823411335904076,66.0292641698801,0.0,1431.0,191.39999999999998,461.24353654007984,212745.59999999998,1,2,0,2,8,0,0,0,1.0,212.66666666666666,357.75,96.6,0,0,0,0,0,0,0,159,0,53,65535,63,1,20,0,0,0,0,1.642584978033138E15,0.0,1.642584978033138E15,1.642584978033138E15,com.amap.api
1313992,41184,80,6,880666,5,4,2028.0,545.0,2028.0,0.0,405.6,906.9491716739147,545.0,0.0,136.25,272.5,2921.652476648355,10.219538394805749,110083.25,282247.6162843794,806937.0,100.0,880666.0,220166.5,391921.9969283854,806937.0,1862.0,15908.0,5302.666666666667,5927.109441653101,11757.0,104.0,0,0,0,0,120,92,5.677521330447639,4.542017064358111,0.0,2028.0,257.3,645.305793145131,416419.56666666665,1,2,0,2,8,0,0,0,0.0,285.8888888888889,405.6,136.25,0,0,0,0,0,0,0,225,0,60,65535,157,1,20,0,0,0,0,1.64248412535372E15,0.0,1.64248412535372E15,1.64248412535372E15,com.qq.e.comm
1403493,443,38004,6,288,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10416.666666666666,144.0,89.09545442950498,207.0,81.0,288.0,288.0,0.0,288.0,288.0,0,0,0,0,0,0,0,0,0,40,20,6944.444444444444,3472.222222222222,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,131,398,0,20,0,0,0,0,1.642383580520204E15,0.0,1.642383580520204E15,1.642383580520204E15,com.qq.e.comm
1404706,43218,443,6,4941568,123,154,481.0,222209.0,179.0,0.0,3.9105691056910574,24.201005307015357,12769.0,0.0,1442.9155844155848,961.9737739912881,45064.643449204785,56.05508211158887,17904.231884057972,226788.4226343228,3671029.0,8.0,1270539.0,10414.254098360656,78371.6237970593,859520.0,28.0,4879773.0,31893.941176470587,366253.99296769366,4531100.0,30.0,0,0,0,0,2480,3092,24.8908848365539,31.16419727503497,0.0,12769.0,801.0431654676257,1012.3837429035289,1024920.8428953585,0,2,2,8,275,0,0,0,1.0,803.9350180505415,3.910569105691057,1442.9155844155844,0,0,0,222690,155,184413,0,1,0,802,65535,0,4,20,0,0,0,0,1.642160148136968E15,0.0,1.642160148136968E15,1.642160148136968E15,com.bytedance.sdk
1297997,43038,80,6,48709,15,15,193.0,16079.0,193.0,0.0,12.866666666666669,49.832385721202094,1412.0,0.0,1071.9333333333332,593.1981681248405,334065.5730973742,615.9026052680202,1679.6206896551719,4033.003554723675,19053.0,11.0,48530.0,3466.428571428572,7270.250114354714,27297.0,28.0,40526.0,2894.714285714285,5736.28774930766,19053.0,58.0,0,0,0,0,344,312,307.9513026340101,307.9513026340101,0.0,1412.0,524.9032258064517,674.7349284392457,455267.22365591396,1,2,0,3,29,0,0,0,1.0,542.4,12.866666666666667,1071.9333333333334,0,0,0,16272,14,452012,0,6,0,535,65535,83,1,20,0,0,0,0,1.64243088416005E15,0.0,1.64243088416005E15,1.64243088416005E15,com.amap.api
1363091,80,40194,6,148,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13513.513513513513,148.0,0.0,148.0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6756.756756756757,6756.756756756757,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,179,347,0,20,0,0,0,0,1.642477163625849E15,0.0,1.642477163625849E15,1.642477163625849E15,com.qq.e.comm
1313920,41080,80,6,1042350,5,4,2028.0,547.0,2028.0,0.0,405.6,906.9491716739147,547.0,0.0,136.75,273.5,2470.3794310932026,8.634335875665563,130293.75,348210.51074796286,991768.0,72.0,1042350.0,260587.5,487518.21260030894,991768.0,9708.0,22734.0,7578.0,10090.716079644695,19049.0,72.0,0,0,0,0,120,92,4.796853264258646,3.8374826114069167,0.0,2028.0,257.5,645.4051698997563,416547.8333333333,1,2,0,2,8,0,0,0,0.0,286.1111111111111,405.6,136.75,0,0,0,0,0,0,0,225,0,60,65535,157,1,20,0,0,0,0,1.642484115229082E15,0.0,1.642484115229082E15,1.642484115229082E15,com.qq.e.comm
