id,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,tagTPL
1343289,443,46628,6,114,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17543.859649122805,114.0,0.0,114.0,114.0,114.0,114.0,0.0,114.0,114.0,0,0,0,0,0,0,0,0,0,40,0,17543.859649122805,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1.642141286127374E15,0.0,1.642141286127374E15,1.642141286127374E15,com.qq.e.comm
1315113,40562,80,6,202037,5,4,2123.0,547.0,2123.0,0.0,424.6,949.4344632464107,547.0,0.0,136.75,273.5,13215.40113939526,44.54629597548964,25254.625,59941.49127020806,172801.0,12.0,202037.0,50509.25,81766.88980418663,172801.0,1619.0,18540.0,6180.0,10595.077536290142,18414.0,12.0,0,0,0,0,120,92,24.747942208605355,19.798353766884283,0.0,2123.0,267.00000000000006,674.409041721384,454827.55555555556,1,2,0,2,8,0,0,0,0.0,296.6666666666667,424.6,136.75,0,0,0,0,0,0,0,235,0,60,65535,157,1,20,0,0,0,0,1.642538355067379E15,0.0,1.642538355067379E15,1.642538355067379E15,com.qq.e.comm
1337392,80,45860,6,122,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16393.44262295082,122.0,0.0,122.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8196.72131147541,8196.72131147541,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,122,347,0,20,0,0,0,0,1.642529649782615E15,0.0,1.642529649782615E15,1.642529649782615E15,com.qq.e.comm
1385999,47948,80,6,5761865,7,4,1174.0,596.0,588.0,0.0,167.71428571428572,286.42725329230007,298.0,0.0,149.0,172.05038021850848,307.19220252470336,1.9091040834868571,576186.5,1256950.1568963795,3853966.0,105.0,5761865.0,960310.8333333333,1549592.9757967305,3853966.0,843.0,1850485.0,616828.3333333334,974162.9393080674,1739899.0,269.0,0,0,0,0,160,92,1.2148844167643635,0.6942196667224935,0.0,588.0,147.5,234.65119181069977,55061.18181818181,1,2,0,4,10,0,0,0,0.0,160.9090909090909,167.71428571428572,149.0,0,0,0,0,0,0,0,106,0,54,65535,131,2,20,0,0,0,0,1.642450690765522E15,0.0,1.642450690765522E15,1.642450690765522E15,com.qq.e.comm
1297164,40374,80,6,458435,19,19,190.0,21533.0,190.0,0.0,10.000000000000004,43.58898943540674,1412.0,0.0,1133.3157894736842,557.0246406510197,47385.12548125689,82.89070424378593,12390.13513513514,44917.48435876747,199311.0,16.0,457992.0,25444.0,68480.26897796267,231997.0,265.0,265771.0,14765.055555555553,46984.86236885516,199311.0,275.0,0,0,0,0,400,392,41.44535212189297,41.44535212189297,0.0,1412.0,557.0000000000001,686.8128910907403,471711.9473684211,1,2,0,3,37,0,0,0,1.0,571.6578947368421,10.0,1133.3157894736842,0,0,0,21723,18,82967,0,5,0,566,65535,83,1,20,0,0,0,0,1.642196747941975E15,0.0,1.642196747941975E15,1.642196747941975E15,com.amap.api
1297796,38796,80,6,44386,4,4,481.0,412.0,481.0,0.0,120.25,240.50000000000003,412.0,0.0,103.0,206.0,20118.95642770243,180.2370116703465,6340.857142857142,9726.309345079997,26339.0,28.0,44358.0,14786.0,13146.329335597828,26551.0,596.0,18047.0,6015.666666666666,5667.693563817061,11477.0,162.0,0,0,0,0,100,92,90.11850583517325,90.11850583517325,0.0,481.0,99.22222222222223,197.64221321479997,39062.44444444445,1,2,0,2,7,0,0,0,1.0,111.625,120.25,103.0,0,0,0,0,0,0,0,60,0,51,65535,60,1,20,0,0,0,0,1.642430845729367E15,0.0,1.642430845729367E15,1.642430845729367E15,com.amap.api
1408249,37228,443,6,7506459,21,15,2782.0,14403.0,1238.0,0.0,132.47619047619048,370.0995297278313,1412.0,0.0,960.2,590.8651284345692,2289.361735007145,4.795869796930883,214470.25714285715,1091283.3527371055,6435314.0,6.0,7506459.0,375322.95,1437912.3309990435,6435314.0,19.0,1059903.0,75707.35714285714,234001.28700027638,878823.0,20.0,0,0,0,0,440,312,2.7975907148763484,1.9982790820545344,0.0,1412.0,464.4594594594594,620.1198179292358,384548.5885885885,1,2,0,9,35,0,0,0,0.0,477.3611111111111,132.47619047619048,960.2,0,0,0,17154,17,16200,0,77,0,400,65535,28,5,20,1070912.0,0.0,1070912.0,1070912.0,8.2128479804454E14,1.1614720908645285E15,1.642569589653766E15,6435314.0,com.bytedance.sdk
1344187,45982,443,6,3939263,15,16,522.0,16323.0,217.0,0.0,34.800000000000004,71.36145418121147,1400.0,0.0,1020.1874999999999,584.4733491215261,4276.180595202707,7.869492339049208,131308.76666666666,683210.1919128288,3747954.0,19.0,3939263.0,281375.92857142864,997924.8317663599,3747954.0,310.0,132544.0,8836.266666666666,20209.87240528983,76203.0,84.0,0,0,0,0,488,520,3.807818873733488,4.06167346531572,0.0,1400.0,526.40625,647.5463296104267,419316.24899193534,1,2,0,7,30,0,0,0,1.0,543.3870967741935,34.8,1020.1875,0,0,0,16814,16,130004,0,16,0,526,65535,90,4,32,0,0,0,0,1.64245028885758E15,0.0,1.64245028885758E15,1.64245028885758E15,com.bytedance.sdk
1299042,45734,443,6,488,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,63524.59016393443,4098.360655737705,488.0,0.0,488.0,488.0,488.0,488.0,0.0,488.0,488.0,0,0,0,0,0,1,0,0,0,40,0,4098.360655737705,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,419,0,0,20,0,0,0,0,1.642429158553376E15,0.0,1.642429158553376E15,1.642429158553376E15,com.qq.e.comm
1343071,42564,443,6,12223241,170,305,1333.0,1317696.0,517.0,0.0,7.841176470588241,58.43170857210205,22592.0,0.0,4320.314754098363,4243.627183240866,107911.5596264526,38.86039717289383,25787.42827004219,413910.17893807567,8858393.0,6.0,1.2223241E7,72326.86982248521,692119.9046261746,8858393.0,42.0,1621593.0,5334.187500000003,15844.269892199918,237158.0,9.0,0,0,0,0,3468,6112,13.90793161977253,24.952465553121304,0.0,22592.0,2771.069327731093,3977.005781055889,1.5816574982551962E7,1,2,0,12,474,0,0,0,1.0,2776.903157894737,7.841176470588235,4320.314754098361,0,0,0,1318998,304,813751,0,2,0,2774,65535,7300,4,20,3364562.0,0.0,3364562.0,3364562.0,8.210706780398345E14,1.1611692760231475E15,1.642141347221276E15,8858393.0,com.qq.e.comm
